chargeDeviceID,reference,name,latitude,longitude,chargeDeviceStatus
11d916705ae904d54afd203f6fb00858,SL20600,Pembridge Square,51.511299,-0.196465,In service
11095aad9dddc8f3ac44c573ace2eae0,SL20603,Phillimore Gardens,51.501323,-0.199193,In service
d7a7f3bc5a81ea027c48dc11f3ddceb9,SL20604,Ashburn Place,51.493909,-0.184331,In service
c589c526cecf1ad5b0afae7d24d97bb3,SL20605,Penywern Road,51.490024,-0.194770,In service
245fd9fce3c954aa349ac8de4aebfc0a,SL20607,Thurloe Square,51.493957,-0.171767,In service
b8ebe56e762b2569bbb8559338b8b0f0,SL20621,Chelsea Manor Street,51.485053,-0.165944,In service
4ae37d4f2d2dcd1f1083dc9fb9134ddc,SL20622,Turks Row,51.490131,-0.157184,In service
eb8c64007b726195df839807c8291819,SL20623,Hortensia Road,51.481996,-0.185610,In service
c93b785af09efd8d67b53eb2923b2099,SL20624,South Parade (K&C),51.489438,-0.174396,In service
9529f30dcd7a759c166bbd7e48e88cf3,SL20625,Cornwall Gardens,51.497197,-0.188205,In service
78b255022ebef6b2aeb98205438657d2,SL20626,Addison Avenue,51.507972,-0.212924,In service
5c06c588a5915e7eb530e60b7b3b0829,SL20221,"Welstead Way Car Park, Bath Road (22kW)",51.495381,-0.247977,In service
54cf07b091f36d3e0a2d1e5bcf65d66a,SL20235,Strattford Taxi Rank (22kW),51.542850,-0.006744,In service
a5343cd995f82d4622745144c77a3d2e,SL20253,Elmfield Park (22kW),51.400333,0.018438,In service
eee4a56463596a3ab5da684f3b4fa22b,SL20302,Hammersmith Grove (A),51.494334,-0.226235,In service
f67904d28d55f419840aa97dbd30d548,SL20352,High Road,51.591279,-0.104138,In service
81d022defdfcce4ac36af017425b6a72,SL20391,Colson Road (Cedar Road),51.376456,-0.090381,In service
6d89728d50ac9e957129de5db82dfc13,SL20417,Worship Street Site 2,51.521827,-0.080746,In service
348212209d5e6a21486d0ffa07ee30ec,SL20424,Moreland Street,51.528745,-0.100235,In service
08951e1a4a4af0a068478e1ecc4fe73e,SL20427,Holmes Road,51.549044,-0.145934,In service
d5e66b831e811e769e26fd43f3afe747,SL20435,Crondace Road,51.475172,-0.195039,In service
13703fbd8c129b27cbd494d66721415b,SL20441,South Ealing Road,51.499915,-0.306283,In service
1448628d3de88430d703aa7e91c9f67b,SL20494,Lancaster Gate,51.511847,-0.178415,In service
395cf9a9d2725cc918b50707d9903f9f,SL20495,Sussex Place,51.514027,-0.172289,In service
6fd4972251dbb0c93d4908a57a7edbc0,SL20498,Golden Square,51.511818,-0.137617,In service
e4f52a380d554a30526cfeea835678dc,SL20502,Abercorn Place (Expansion),51.530969,-0.183909,In service
0cff4ec78684919d205d1a3ca29829d6,SL20527,Madeley Road,51.516028,-0.301232,In service
8ea202ee87cb6f11ff8cd97110477d20,SL20528,Bryanston Square,51.517895,-0.161411,In service
9199c8fedd7e32f8b782655781f044f8,SL20536,Saint Georges Road,51.420714,-0.208548,In service
602d0b9dd90745218b5cd5d4db12ce87,SL20572,Charrington Street,51.534712,-0.133626,In service
b1b8da9328d803ff357267c7963e5382,SL20573,Princeton Street,51.519887,-0.116387,In service
07d832b156de608a6cbc98197ff070cf,SL20574,Rochester Road,51.544006,-0.136707,In service
34b1162bfaf7e3ba45a59e8c22ac5c93,SL20577,Sandall Road,51.546041,-0.134085,In service
7b34152d7b0d08fff075c1ee5ba6fdd6,SL20581,Inkerman Road,51.547834,-0.145089,In service
50e631d2e6bedf5965ea7509552e802d,SL20582,Ryland Road,51.548076,-0.146132,In service
5dc29345f0b8b1c37aaaf74dfd199ffe,SL20616,High Street New Malden,51.399354,-0.255472,In service
7ce349af6304e005a3e4e7864c1858dc,SL20619,Manor Drive North,51.385367,-0.263075,In service
0e362248114ca96858d984e091c0d812,SL20628,Brook Green Site 2,51.494427,-0.215715,In service
934cdec56d450281ac096f0755dac1f2,SL20629,Waterford Road,51.480029,-0.193350,In service
9485940b8051bf386673a0d310ade177,SL20630,Kelvedon Road Site 2,51.477518,-0.202017,In service
afad3574adb98499e055c1a977da0069,SL20013,Gibson Road Car Park,51.362125,-0.196700,In service
000d54aadcedee0739d39127955f2cdb,SL20055,Calderwood Street Car Park Site 2,51.491059,0.063556,In service
03e08456df7e4d59ca740fe82a854c1a,SL20057,Time Square Car Park,51.363923,-0.191415,In service
a521ab49fda4d66970e6fb289c8bf85a,SL20111,Victoria Park Road,51.535697,-0.056371,In service
88789c11f45b65166df4450b533f45a1,SL20114,New North Road,51.530142,-0.083856,In service
4c0f5d09045582b70d11d4314006b81c,SL20115,Blurton Road,51.553586,-0.046290,In service
68be1ca8937357881a51275d977e77ea,SL20117,Clermont Road,51.536929,-0.052050,In service
d3039b2e665dcc62cdd6026f1f399eff,SL20120,Edensor Gardens,51.482189,-0.254603,In service
ac02b39ab2952a9d41752cb1f350d9e1,SL20121,Sutton Court Rd,51.481633,-0.268666,In service
766795473e39bb422d7dab8130a15c1f,SL20123,Tiverton Road,51.473405,-0.357417,In service
630952c6e5212b5d2e59d22c456d60fd,SL20124,Strand on Green ,51.488010,-0.287149,In service
de7902732455d3532a7505b8ee70c11f,SL20125,Queen’s Road ,51.470726,-0.366512,In service
2dbe71e79bd590ad94a00e0253c9ebdc,SL20128,Dudley Road,51.421750,-0.199878,In service
c5753f81a579a4e12222646508843922,SL20129,Mostyn Road,51.403047,-0.204681,In service
dfd10b577adecd1f6ae8c9a477b0bf2d,SL20131,Cowdry Road,51.424232,-0.188244,In service
9061e7260b17a7fdd13b8589086a4d4f,SL20135,Hartswood Road ,51.498295,-0.246208,In service
094f8caf68b52572f37ee70f549e3b7d,SL20138,Waldo Road ,51.530806,-0.236842,In service
fb4496b0885a0879b6efadecfa7b0c60,SL20139,Erconwald Street Site 2,51.516664,-0.247232,In service
08b106ded9fd25e9b8dbf57452fb1912,SL20140,Bagleys Lane ,51.473344,-0.184960,In service
14edf56c2a2ce0f05d20e535759f4ee9,SL20144,Watermeadow Lane ,51.469869,-0.184133,In service
4e726d440360c4259a9fb2ddd1b8df44,SL20146,Edith Row ,51.477755,-0.189321,In service
d808c344dd918300663834d89bdd4371,SL20147,Hanworth Air Park Leisure Centre & Lib,51.440908,-0.391922,In service
a2bd92a4b5b334a8ad8d381dd31bd4c5,SL20158,Lupus Street,51.487632,-0.142967,In service
8aee38c5cfd6cbd0cdafeacdf058dcf4,SL20159,Grosvenor Square,51.510684,-0.151772,In service
2880b2f13cb8ec9d40eb453e5743eef9,SL20163,Delaware Road,51.525356,-0.188990,In service
cd42b89fb0bb4d4c2fdcdd0d6d45d8fc,SL20166,Cavendish Square,51.516843,-0.144301,In service
b47fd2079be41e4a37da37d49e08769f,SL20174,Wattisfield Road Site 3,51.558334,-0.049505,In service
9dda699ddd7ab7ee0e3543ceadc67e76,SL20178,Rainville Road ,51.484168,-0.224123,In service
7475ca69ec542fb2393aab4fa3b2db5d,SL20181,MacFarlane Road ,51.507990,-0.224797,In service
6d8f29b03e250bf9ff50af525466fae1,SL20182,Steventon Road ,51.510552,-0.243259,In service
b8e2e657e4d64f9205244a438e3ad4f5,SL20184,Brudenell Road,51.430398,-0.156855,In service
7c3160d451f91a3adbf1f00541d902f8,SL20185,Open view,51.439445,-0.178764,In service
a9ab29b18796823dd9be52a3f74c1459,SL20187,Rectory Lane,51.423496,-0.158887,In service
cf923a24cbf4b8bfe41683230250e3ac,SL20188,Prince of Wales Drive (site 1),51.477533,-0.149800,In service
b1d49d65692f373bd3ae6ed4af9eda30,SL20189,Sistova Road,51.443741,-0.149914,In service
604a36a7a43fb9daadbfd2007d793932,SL20191,St Johns Avenue,51.459603,-0.217793,In service
b7366692d052b3baff68beb40f3718ef,SL20194,Clonmore Street,51.444869,-0.203919,In service
e31cd76cfe8fd26990e344305d1590fd,SL20197,Albert Bridge Road,51.480664,-0.165918,In service
e840409b86e4767d2d07cff90a1eef11,SL20201,Dryburgh Road - Putney Leisure Centre,51.463538,-0.228783,In service
f9917af72cf8be350651765c3dfa8a83,SL20202,Longwood Drive,51.451006,-0.237975,In service
8f5a6c45c261b11b7ae4c829ab7c24f4,SL20203,Edgel Street,51.459932,-0.189379,In service
a14d08abcf731665252e8552f61211cb,SL20204,Heathfield Road ,51.453839,-0.180898,In service
9aa3481d565216faa912702eec881377,SL20205,Cabul Road ,51.470148,-0.170257,In service
1099e956124e4bc4d64a0b6c6c2f5366,SL20206,Este Road ,51.467693,-0.167965,In service
640609f68a3a7ad969c33b253da640a0,SL20207,Broomhill Road ,51.454842,-0.197525,In service
6255d3feb447c4dcfdb0f811b3083f36,SL20208,Keswick Road,51.458459,-0.209949,In service
3c777e60dc840db212aaebf701b526bb,SL20210,Fallsbrook Road,51.419227,-0.147078,In service
b71ecc3677e6825a62dbda1fe8ca0ca5,SL20211,Prince of Wales Drive (site 2),51.474895,-0.162132,In service
7687228498aff94678fb35fd9f76573c,SL20212,Pountney Road,51.465531,-0.156793,In service
2787b9bf40dd49c6688a314eafb8e2b4,SL20213,Sutherland Grove,51.451577,-0.209211,In service
a823ead08388fe5f9d24e842e2e0b319,SL20214,Wimbledon Road ,51.432510,-0.181572,In service
24d5c35f7e77280013a8b314ff7a7bcc,SL20216,Waterman Street,51.466630,-0.216252,In service
7d4016b8d7efbb7e42a20197d3d5417d,SL20218,Vicarage Crescent,51.472819,-0.176039,In service
86a887f9d17c9765faaa3bab8bcc678c,SL20219,Hillbury Road (Site 2),51.435187,-0.149209,In service
0c3a70ac18090afe9c6c5090b0398088,SL20232,Danebury Avenue,51.453233,-0.252181,In service
4fa6c06c16ebfd67fd23a19929f87fc0,SL20236,Rylston Road Site B,51.482917,-0.206342,In service
ff92a87f22bf2a42233df7e1b54d5093,SL20237,Danehurst Street,51.478133,-0.211037,In service
430cf70cb29d94ee73306f48a3581dfa,SL20238,Du Cane Road site 2,51.516726,-0.228623,In service
79d58cf9cf3ba08874b23b73a1cbdf08,SL20239,Goodwin Road,51.503731,-0.235769,In service
17c4357725ac6fedef831dd6fa013bad,SL20241,Bastable Avenue 1B,51.526415,0.115742,In service
dfad157111623423c17cfbcd0d568098,SL20242,Bastable Avenue (Site 2),51.527514,0.095566,In service
19eb5bae7646608e27d8ed32f02fad44,SL20243,Ivyhouse Road,51.541586,0.128127,In service
b821b869101ee544bb1aa4663b76dc00,SL20244,Heathway,51.539063,0.148141,In service
4dd5d7f0839813f2856e2e2c69d4e0b0,SL20245,Chequers Lane,51.526903,0.147295,In service
34ac4e5e1b1ad2e482ac11702f93805f,SL20246,Upney Lane,51.545232,0.094433,In service
770cacb40ddffa8650b93d883a837c84,SL20247,Longbridge Road ,51.551996,0.109428,In service
7a0896a9d71f4d2fce97908a4a45cfe9,SL20248,The Drive,51.539923,0.101198,In service
a62c8c637955e8b521be545e17173747,SL20249,Becontree Avenue Car Park,51.558693,0.127974,In service
36dd891cdf65370373308e095e7a0b78,SL20250,A118 (High Road),51.571381,0.133992,In service
6d62706fa5efc9404a258b37d3ce3532,SL20251,Dagenham Road Car Park,51.564482,0.175700,In service
d23841cbc5fe43089368c1dc9dbbf4b0,SL20252,Becontree Avenue (Wood Lane),51.560529,0.147652,In service
d43e974aa93d103dea8cc8ff215c899a,SL20254,Gale Street (Site 2),51.533774,0.127027,In service
1c4cab9abb79db850eb3d8465593e365,SL20255,Cobbold Road,51.502588,-0.252498,In service
39a2c1a937cd7abc842e03fb64538680,SL20256,Ellerton Road,51.445979,-0.178533,In service
4579da10f367382f6c82a034cac778ad,SL20260,Stevenage Road - Site 2,51.476451,-0.221629,In service
93da7fe58a420680b6bcd8f4970b6858,SL20264,Bowling Green Lane,51.524483,-0.107519,In service
66a5071e4b5b9c677bd45a9885fe0fdc,SL20265,Mylne Street (Claremont Square),51.530783,-0.109522,In service
4c0531bdaa8fc5119f4d9aaa739be383,SL20278,Central Street Site 1,51.524874,-0.096100,In service
dc159a30f1e7fe7352b88109050f5512,SL20292,Tarves Way,51.478639,-0.015579,In service
aaffd4a78ddc9a6661d0ceb7b6a81c3a,SL20294,Frances Street ,51.489773,0.053285,In service
b0adc243ac16aa491677e1e8622f5f71,SL20295,Lassell Street,51.485635,0.000338,In service
f9b28d7a78d1aefbef33ad22bd4747ed,SL20305,Blenheim Road,51.403003,-0.229584,In service
1f5fedada2eafc6fd9fbbf43f6e04498,SL20306,Ernle Road,51.418507,-0.233789,In service
1716b7ad8e0141856caa671ee2bace6b,SL20308,Streatham Road,51.417755,-0.150647,In service
18bef737da70084353805399159223ae,SL20310,Woodside,51.423356,-0.209034,In service
412297c20a1390f2b080b0151ec6fb31,SL20313,Yenston Close,51.389649,-0.197731,In service
7624778793b762d4744afae86485c0b8,SL20314,Caesar's Walk,51.397076,-0.161760,In service
c10bfcaf28ccdba68f06bb365a365fdf,SL20316,Haslemere Avenue,51.409257,-0.178181,In service
888f3acf10e90e8b16022e86afbab83c,SL20317,St Barnabas Road,51.415642,-0.154098,In service
0da8ccb89d9c1005584315b0a04437dd,SL20327,Straightsmouth,51.479859,-0.010111,In service
e33560cfe7acd20a29dd255db7a9d9c2,SL20343,Gipsy Lane,51.464901,-0.236893,In service
2c77e1339c13c8be2f4b24c231945c73,SL20346,Talbot Road,51.584181,-0.069747,In service
845af5e2f9c955b36c4718575e4a27ba,SL20348,Hillfield Park,51.589857,-0.144013,In service
8aca0d9b81061363799d17e330d239d0,SL20349,West Green Road,51.588622,-0.101636,In service
505ebf3d9d9ae0e4e36f9e672b829170,SL20351,Lawrence Road,51.587599,-0.079707,In service
d6857a9680e7ffb4633a6c1a36e68461,SL20353,Tintern Road,51.598399,-0.094038,In service
cf0389c8bd6cc2e6b8615f16abf4d1f3,SL20355,The Avenue (Har),51.590127,-0.108546,In service
862d2aec90e5d69721fc8e3bbb24059d,SL20356,Buckingham Road,51.598588,-0.120237,In service
27f2b7bfabe4dab7f5e9ef163399a272,SL20357,Priory Road,51.587299,-0.131832,In service
1ef83ff6aceb6847da6c91867e20611b,SL20358,Stanhope Road,51.577519,-0.137169,In service
dcb7dc3936705dc5f70d06a16ed8c993,SL20370,Boileau Road,51.485856,-0.235264,In service
2c63a8378d636d7be76bc31c824cdc11,SL20371,Suffolk Road,51.479785,-0.246572,In service
ddfc89d697e00b4fef9c4738f4c34dd4,SL20373,Sheen Road,51.462004,-0.290858,In service
229184a584c4ff75907927d1ebd7576f,SL20374,Station Road,51.472473,-0.247112,In service
2ead41642f161d6e2541b7e4ca46fcff,SL20376,Atwood Avenue,51.472691,-0.285578,In service
74c585d99078f09ef754419ed0a6150c,SL20377,Victoria Villas,51.466069,-0.291484,In service
54ce209d44e04dc47d642d5fa69b6e41,SL20378,North Road (Richmond),51.475645,-0.285265,In service
8d8cbcfbf6ded417314f1e6ea3c115b4,SL20380,Mile End Road,51.520362,-0.054573,In service
9dde86b2629ff8222b486d0842fd4807,SL20386,Patriot Square,51.530573,-0.055926,In service
2284948a73dbd52268b415226ccf60bf,SL20387,St Marks Gate,51.539714,-0.027690,In service
43054b1a886ddef7db2bd03b8bc603e9,SL20388,Elm Bank Gardens (Site 2),51.471670,-0.252989,In service
3cc37a9db90e377475575549f1adbf97,SL20389,Glebe Way ,51.375339,-0.011874,In service
34b6490b1680c49fbc8c517babe30838,SL20390,Clevedon Road,51.410430,-0.051004,In service
a76fe525012d85322e39caee2fde2fe1,SL20394,Lansdowne Road,51.598764,-0.065750,In service
60191cefe45cf40e82bcb1e827e0ac92,SL20396,Copse Hill Site 2,51.418286,-0.234674,In service
445d6983eb4155ba326bc627cc903244,SL20397,Pepsy Road Site 2,51.416000,-0.230923,In service
e83b688a981cdcc2bc07beb59bbf92e4,SL20398,Castle way site 3,51.437530,-0.221544,In service
2ffe833d3763c27372542e50be7de07f,SL20401,Garth Road,51.380987,-0.219354,In service
52e78c09bd28c30d465d628469bc7d76,SL20404,Chestnut Grove,51.399245,-0.133452,In service
9054d41bf13c37a866aab8a2b72834eb,SL20405,Wide Way,51.402841,-0.135621,In service
664f3cb1978d5def3b8badaa9851e76b,SL20418,St Johns Road ,51.472115,-0.335491,In service
9da7cd75ea0d9f80f9348fd3023a83a8,SL20437,Valley Road Site 2,51.405284,0.001402,In service
460f2fb4575210f3ed6755d220161b0e,SL20438,Clitherow Avenue,51.498756,-0.325761,In service
608bf6a0137a1034e37e54d9e874272d,SL20439,Park Road (Ealing),51.514603,-0.330974,In service
bfd609c22a70fe97e8f7ee6e02adffb6,SL20440,St Mary's Road (Ealing),51.505446,-0.305113,In service
3a7903fcebdcf15c702766488ede0488,SL20444,Tring Avenue,51.509779,-0.289518,In service
fccfe18a0a8f9b2159f6abb7d89b52b3,SL20446,Kingswood Road,51.498666,-0.270009,In service
4f1464945ba0919dc5d5c04b1baf48b8,SL20448,Saxon Drive,51.517770,-0.280066,In service
63716cfe15f32f1d82994b46b7746d6c,SL20449,Newlands Gardens,51.503700,-0.325004,In service
e36806b37fdb9407f43950584c74ac88,SL20450,Hastings Road,51.512911,-0.318959,In service
94309430705c71992ab9bd0e29de6171,SL20455,Ruislip Road,51.534142,-0.388120,In service
0f938aa43647878fa740a29346cec9d4,SL20456,Park Avenue,51.506978,-0.376542,In service
7dfb4cb1de3ccbed290f3fdf9809dbe9,SL20457,Park View Road,51.510979,-0.370665,In service
a3958f37452db4cf3a068826d0dd8a5c,SL20458,Saville Road,51.499203,-0.264326,In service
0e5f51882dc963b8c3aede618f839b63,SL20459,Thurston Road,51.516979,-0.372108,In service
3470cc035465574839a94ca1ded4cfbb,SL20460,Alacross Road,51.502050,-0.308408,In service
b21539f852fbf66cd98cdd9c8351c1de,SL20461,Boston Vale,51.496079,-0.326565,In service
c7540974af3ecbeb9d5fd74fcbe457e5,SL20462,Devonshire Road,51.500550,-0.314789,In service
dd2cf52976e02d7114123023191745ea,SL20463,Victoria Road,51.415167,-0.171992,In service
65d5109db25d217a9212bbdc04317918,SL20466,Edenvale Road,51.418127,-0.154817,In service
cc9ea23175e7db24f5c27f403650775c,SL20467,Louvaine Road,51.460665,-0.176336,In service
5dc3796871b90f4ab345ca053dde7986,SL20468,Comyn Road,51.461324,-0.170134,In service
e2e3eb2fc71bff18906fd5e996158e65,SL20470,Culvert Road Site 2,51.472490,-0.160170,In service
72b1e539fe22caf9729d99308755d1e7,SL20471,Stormont Road,51.461553,-0.155485,In service
c0e3cd6db1359ed02c1726421bb7325d,SL20472,Yelverton Road,51.470457,-0.175701,In service
caf3308e7886da223ec039e3075ae8c4,SL20473,Sisters Avenue,51.461658,-0.158144,In service
19d1eba25995bf60c8a1e0fe65eeec6a,SL20475,Caistor Road,51.446945,-0.150072,In service
44915f29c4a1a0ba6181722d8aa347ed,SL20476,Webb's Road,51.454375,-0.161057,In service
babdd4caeed7437c968beb006e8b2cbe,SL20477,Culverden Road,51.436830,-0.145028,In service
0481a9aa19d4a9df0734d2c65db7702c,SL20483,Brodrick Road ,51.441900,-0.166652,In service
30208cc69c8470f67c3a02bdeaa4b6f4,SL20485,Wheatlands Road,51.434679,-0.158093,In service
026a5e0e9cfc017fd6cc7d2cf4ef35b7,SL20486,Sumburgh Road,51.453713,-0.152131,In service
ee7829c8122736d9f4b5d64902a61448,SL20487,Oakhill Road,51.459643,-0.199783,In service
f01b701a51ccdb184754bffe1be1df6a,SL20506,Blythwood Road,51.573786,-0.117378,In service
de33a072dd4a758392a340f89c3ab178,SL20512,Pickwick Road Site 2,51.448269,-0.085789,In service
2eeb9064f7f5b2569912cbb772a96438,SL20515,Southwark Park Road,51.492356,-0.066383,In service
5a390e1961ee89635c1d9e96f883bb3d,SL20516,Commercial Way,51.477730,-0.069953,In service
a9513794976ae2fdfc0aaf398dd5b08e,SL20517,Webber Row,51.500557,-0.106580,In service
6207e48bc2612a0b21c093b4a46a3be8,SL20519,Kellerton Road,51.454526,0.000518,In service
9266b83ea50865c00a44f643620c38ae,SL20529,St. Aubyns Road,51.419539,-0.079842,In service
cbbcc6bd9974fc42efacd27f3dff89f3,SL20531,Griffiths Road,51.418591,-0.193846,In service
452a2cc69e9dab0239eaac3640b7b33f,SL20534,Park Road (Merton),51.421455,-0.173842,In service
db0a956cfd25f254a9361f90f63eaf7b,SL20537,Merton Hall Road,51.413109,-0.211117,In service
fd5956c1f89f6cd9a4a52f523c05cbfc,SL20538,Avebury Road,51.413900,-0.210483,In service
359513286e98511b129e2c6b20ce8580,SL20540,Arthur Road os 168 (Site 2),51.434983,-0.197257,In service
a7743181536bf4b7a4c33d6634081528,SL20543,Ashley Road,51.422133,-0.193232,In service
b8a8d3832f060865b39f55b0fda85510,SL20544,Staveley Gardens,51.479480,-0.259329,In service
187d4fa5d23d59479bd5744a70ebae1d,SL20545,Power Road,51.492994,-0.279285,In service
1144d074f709db094712d5d921d5e52b,SL20546,Whitton Dene,51.458505,-0.347243,In service
97c69b7874c2871d554223b4e23a7f66,SL20548,Penwerris Avenue,51.480659,-0.354708,In service
ffe7b108b33b361f0f4419c3db2fae4a,SL20549,Brabazon Road,51.484796,-0.396241,In service
416611a36ca595282eccf8ca9ba010ec,SL20551,Vicarage Farm Road Site 2,51.478287,-0.383249,In service
a7fd98b497c5800dbdd01fb87271e3bc,SL20554,Commerce Road,51.483313,-0.313638,In service
0716153eca6a9fdecf6f933c1627b595,SL20555,The Avenue (Richmond),51.474142,-0.291974,In service
317ef936bb5c2bbf3031c541c8076097,SL20556,Burlington Avenue,51.476797,-0.284099,In service
afe2bc2da87151741d30cb7bf545e8cd,SL20558,Park Drive,51.483494,0.047746,In service
2e7578a7069c02837a4a975ddc377872,SL20560,Earlshall Road,51.458659,0.058884,In service
a71befbc9f1cef1b39e51bcc73ff395c,SL20561,Pinnell Road,51.456345,0.040542,In service
9802e9f46fa34faab35e567f12cd5608,SL20563,Broad Walk,51.465186,0.033205,In service
8ac653e696fc6f4832290e8d064ea233,SL20566,Nathan Way,51.494712,0.096871,In service
d216826c3fee86b9640471adcac0efd9,SL20570,Red Lion Lane,51.475316,0.060772,In service
757b1bb98b616f4f8d0cb350f4714988,SL20571,Antelope Road,51.493307,0.052810,In service
c6c26f1851137a1194e045b548bf1776,SL20575,Stratheden Road,51.476125,0.018441,In service
2f1300841ca68dfae5736b3db74e857e,SL20579,Brookhill Road,51.484483,0.066730,In service
091074f44de1321aecb08696ec4bcd67,SL20583,Swingate Lane,51.474913,0.093197,In service
3895931f624854147664776af718d360,SL20584,Shrewbury Lane (Greenwich),51.473185,0.069459,In service
840b55d0619f3cd9260a9132a7c1a5c1,SL20587,Barnfield Road,51.479625,0.069405,In service
61817208e6a35811a0a4283a7184bc09,SL20613,Clifton Road,51.413729,-0.288158,In service
05213ea4e8cd7936f6ab422482edcba9,SL20614,Woodside Road,51.409548,-0.262533,In service
d9d7e6e233143a9c523113333e4d961b,SL20615,Burlington Road,51.399025,-0.249691,In service
c78d2c9503c3520af2426f3ff5c0d88e,SL20617,Catherine Road,51.398133,-0.308334,In service
58d52cb144186e633c9e1c46025201f1,SL20618,Grafton Road,51.402878,-0.257854,In service
ceb134e5796a3106af37c7e2d29d9df3,SL20442,Quill Street,51.534111,-0.296248,In service
7dd66dd2d33ea5a588b90a569e6dabaf,SL20451,Deans Gardens Car Park,51.509952,-0.322008,In service
14242eaa0e63604dc346303e82bae096,SL20452,South Parade,51.496059,-0.256090,In service
8f7bbb16ab347627dae63209537c9e11,SL20454,Hill Rise,51.541734,-0.346955,In service
a32caaae0e6c960f00ce9ef6cbd352ea,SL20464,Chatterton Road,51.392028,0.035868,In service
5f302d84fb443f75e734445af98c8a1b,SL20465,St. Leonards,51.466602,-0.267133,In service
2428a693026cfa3fb37a41bbf450d2e1,SL20469,Severus Road,51.463116,-0.169127,In service
7e30d01505ee18d348b82a5056020e49,SL20491,Biddulph Road,51.529450,-0.189159,In service
08edcfb7baf66d3c239b16a84a595dab,SL20492,Portnall Road,51.532676,-0.204790,In service
7f97a7f3bca59707757d65d44fdbd547,SL20493,Shrewsbury Road,51.518558,-0.197807,In service
e3f2567e5585a5aba50827c9f3f26c2e,SL20496,Portland Place,51.520460,-0.145034,In service
8b227e79db082f35bbadf8cf437a0c25,SL20497,Sixth Avenue,51.531537,-0.213284,In service
e0ccf96c021d3e371d44cdb7bb19b8e9,SL20499,Aylesford Street,51.488705,-0.134094,In service
e7a06d1f728e34107655b478cffa2caf,SL20580,Lakedale Road,51.486422,0.090772,In service
b3ce8e6ff95c16a568962ab27c6e85f5,SL20620,Ewell Road,51.382098,-0.284740,In service
be69d5c35cb8904c78f830e8b67e9d50,SL20612,Union Street (Kingston),51.409525,-0.305182,In service
52a662c2eb0dae176730eb307acf3b6f,SL20041,Pearcefield Avenue,51.440645,-0.055301,In service
ed06dbfa853191d161b5d4ff5ade9840,SL20044,High Barnet Station,51.649707,-0.192842,In service
56561499fa7be8af158a631d58ca661c,SL20045,North Greenwich Station Car Park,51.499294,0.003530,In service
6e279be033ce5f04598b4d6db545b809,SL20097,North End Road ,51.492325,-0.207658,In service
e806005d0b4c6cf7900fc6ce62f0b6c2,SL20098,Ranelagh Gardens ,51.467655,-0.208539,In service
b3fcb242b3195a247442673d7b47beb1,SL20101,Peterborough Road ,51.467487,-0.194119,In service
94f7f09bbd5c083337c1d236c50e6377,SL20134,Hammersmith Grove 2,51.501140,-0.228492,In service
184bcfc5f05f04bc878e2a99aa2b0e40,SL20136,Sawley Road ,51.510224,-0.235792,In service
fe1a2949a16760c9e97e78c54476623d,SL20137,Wormholt Terrace ,51.506878,-0.240489,In service
24bad578b642e353c602ddafd1a93fed,SL20142,Margravine Gardens ,51.490183,-0.214570,In service
0b1f539be397903786e2c794a5b521a4,SL20143,Blacks road site 2,51.492495,-0.225327,In service
f9f45e5d48994169d2e4ab41b0fe9ec4,SL20145,Paddenswick Road ,51.498029,-0.236854,In service
a6e842dce99aa528746b6e44f6f79dd0,SL20152,"Heston Library Car Park, New Heston Road",51.485824,-0.374903,In service
f04fadf15f1bc7fac1043656f4d06394,SL20153,Burnt Ash Lane - Car Park,51.421078,0.020129,In service
cfd1e120c393883c754b5c050463c60a,SL20156,Frankham Street Site 2,51.477342,-0.022922,In service
73d9facd6ef7ae12c31b95d47852a6b8,SL20179,Eddiscombe Road (Site2),51.472168,-0.203221,In service
22adb1e2b4abff60f09d7c657276a53b,SL20209,Chartfield Avenue ,51.457259,-0.220303,In service
de79b02ab30d8d5b1506054711dc5812,SL20384,Millharbour,51.498604,-0.018876,In service
ef9bcc6541b9b7302d6e152b4da645e0,SL20392,Tavistock Road,51.379519,-0.097310,In service
46ee461fc46a16548447c1d99765997f,SL20511,Old Jamaica Road,51.497172,-0.069939,In service
e03bab6c5c2e63dbecdcbd87a32b65c6,SL20514,Surrey Quays Road ,51.497426,-0.050493,In service
ee5fa6ca72cf1279c0a422ce0f1b221a,SL20562,William Barefoot Drive,51.430558,0.057735,In service
fb77ec6bcb3c3fbe1cf33c2011fae0ea,SL20234,Westfield Car Park - W12 Taxi Rank (22kW),51.509563,-0.224130,In service
13a7e65a772b33284569ef5e83a11559,SL20290,Hammersmith Grove (Site A),51.494334,-0.226235,In service
b15e5bcb0b70ec7aa12ee7db0cb2bf5f,SL20034,Clipper Way-Slaithwaite Road- SE13 6DJ,51.458857,-0.011428,In service
a5cd940a21ed1c34e53148e0d3274d5c,SL20042,Holbeach Road,51.446687,-0.022448,In service
09f8576d6c939f70a7e63277150b0ed9,SL20043,Hounslow West Station  ,51.472726,-0.384958,In service
6c805184c7c6f8fd3404033869b1144b,SL20100,Winslow Road Site 2,51.487503,-0.222870,In service
1cffe6d68b06977a4647f887971e5840,SL20103,Clarendon Rise Car Park ,51.460786,-0.008033,In service
9b15b049189da52e32184d965e84f66c,SL20141,Kelvedon Road ,51.478737,-0.203510,In service
